,code,Uom,year,period,polution,id,Country,population,tourists,venue,rate,food,glass,metal,other,paper,plastic,leather,green_waste,waste_recycling
128,CAS_14265-44-2,mg{P}/L,2008,2008-01--2008-12,0.1009,UKSC010062,United Kingdom,274.70898193692403,25867961.0,4.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
129,CAS_14265-44-2,mg{P}/L,2008,2008-01--2008-12,0.0097,UKSC020054,United Kingdom,274.70898193692403,25867961.0,3.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
130,CAS_14265-44-2,mg{P}/L,2008,2008-01--2008-12,0.0081,UKSC020572,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
131,CAS_14265-44-2,mg{P}/L,2008,2008-01--2008-12,0.0157,UKSC020633,United Kingdom,274.70898193692403,25867961.0,1.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
132,CAS_14265-44-2,mg{P}/L,2008,2008-01--2008-12,0.0256,UKSC023043,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
133,CAS_14265-44-2,mg{P}/L,2008,2008-01--2008-12,0.0507,UKSC023282,United Kingdom,274.70898193692403,25867961.0,4.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
134,CAS_14265-44-2,mg{P}/L,2008,2008-01--2008-12,0.0125,UKSC023294,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
135,EEA_3161-05-5,mg{N}/L,2008,2008-01--2008-12,3.4858300000000004,FRGR0543,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
136,EEA_3161-02-2,mg{N}/L,2008,2008-01--2008-12,3.35555,FRGR0543,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
137,CAS_14797-55-8,mg{NO3}/L,2008,2008-01--2008-12,24.89116166,FRGR0543,France,122.299437237519,71176346.0,2.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
138,CAS_14797-65-0,mg{NO2}/L,2008,2008-01--2008-12,0.10995947635,FRGR0543,France,122.299437237519,71176346.0,2.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
139,EEA_3161-03-3,mg{N}/L,2008,2008-01--2008-12,0.983951,FRGR0543,France,122.299437237519,71176346.0,2.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
140,EEA_3152-01-0,[pH],2006,2006-01--2006-12,8.1417,UKSC004000,United Kingdom,274.70898193692403,25867961.0,5.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
141,EEA_3152-01-0,[pH],2006,2006-01--2006-12,7.15,UKSC006834,United Kingdom,274.70898193692403,25867961.0,4.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
142,CAS_14798-03-9,mg{NH4}/L,2009,2009-01--2009-12,0.10948,BG4ST700R021,Bulgaria,64.7110998526161,4836884.0,2.0,10.928049723307288,24.35,5.83,1.98,17.93,14.18,12.15,1.96,19.18,19.03
143,CAS_7723-14-0,mg{P}/L,2009,2009-01--2009-12,0.205,BG4ST700R021,Bulgaria,64.7110998526161,4836884.0,2.0,10.928049723307288,24.35,5.83,1.98,17.93,14.18,12.15,1.96,19.18,19.03
144,CAS_14265-44-2,mg{P}/L,2009,2009-01--2009-12,0.221,BG4ST400R1072,Bulgaria,64.7110998526161,4836884.0,0.0,10.928049723307288,24.35,5.83,1.98,17.93,14.18,12.15,1.96,19.18,19.03
145,CAS_14265-44-2,mg{P}/L,2009,2009-01--2009-12,0.011833,DERW_DESN_674-10,Germany,237.30759674834,22635423.0,0.0,0.0,30.0,10.0,1.4,17.7,24.0,13.0,4.0,0.0,47.83
146,EEA_3121-01-5,Cel,2009,2009-01--2009-12,12.5593,DERW_DESN_674-10,Germany,237.30759674834,22635423.0,0.0,0.0,30.0,10.0,1.4,17.7,24.0,13.0,4.0,0.0,47.83
147,CAS_14798-03-9,mg{NH4}/L,2009,2009-01--2009-12,0.080425296,DERW_DEST_EL03OW01-00,Germany,237.30759674834,22635423.0,7.0,0.0,30.0,10.0,1.4,17.7,24.0,13.0,4.0,0.0,47.83
148,CAS_14797-55-8,mg{NO3}/L,2009,2009-01--2009-12,15.02253753,DERW_DEST_EL03OW01-00,Germany,237.30759674834,22635423.0,7.0,0.0,30.0,10.0,1.4,17.7,24.0,13.0,4.0,0.0,47.83
149,CAS_7723-14-0,mg{P}/L,2009,2009-01--2009-12,0.143333,DERW_DEST_EL03OW01-00,Germany,237.30759674834,22635423.0,7.0,0.0,30.0,10.0,1.4,17.7,24.0,13.0,4.0,0.0,47.83
150,CAS_7723-14-0,mg{P}/L,2009,2009-01--2009-12,0.182143,DERW_DEST_MEL07OW01-00,Germany,237.30759674834,22635423.0,4.0,0.0,30.0,10.0,1.4,17.7,24.0,13.0,4.0,0.0,47.83
151,CAS_7723-14-0,mg{P}/L,2009,2009-01--2009-12,0.09,DERW_DEST_SE04OW01-00,Germany,237.30759674834,22635423.0,1.0,0.0,30.0,10.0,1.4,17.7,24.0,13.0,4.0,0.0,47.83
152,EEA_3131-01-9,%,2009,2009-01--2009-12,100.525,BG3AR700R039,Bulgaria,64.7110998526161,4836884.0,2.0,10.928049723307288,24.35,5.83,1.98,17.93,14.18,12.15,1.96,19.18,19.03
153,CAS_14797-55-8,mg{NO3}/L,2009,2009-01--2009-12,0.6773309999999999,BG3AR100R002,Bulgaria,64.7110998526161,4836884.0,0.0,10.928049723307288,24.35,5.83,1.98,17.93,14.18,12.15,1.96,19.18,19.03
154,CAS_14797-55-8,mg{NO3}/L,2009,2009-01--2009-12,1.3059649999999998,BG3AR500R020,Bulgaria,64.7110998526161,4836884.0,65.0,10.928049723307288,24.35,5.83,1.98,17.93,14.18,12.15,1.96,19.18,19.03
155,EEA_3133-03-7,mg{O2}/L,2009,2009-01--2009-12,17.35,BG3AR700R029,Bulgaria,64.7110998526161,4836884.0,1.0,10.928049723307288,24.35,5.83,1.98,17.93,14.18,12.15,1.96,19.18,19.03
156,EEA_3161-01-1,mg{N}/L,2009,2009-01--2009-12,1.4,BG3AR700R029,Bulgaria,64.7110998526161,4836884.0,1.0,10.928049723307288,24.35,5.83,1.98,17.93,14.18,12.15,1.96,19.18,19.03
157,CAS_14797-55-8,mg{NO3}/L,2009,2009-01--2009-12,3.665556,BG3AR700R029,Bulgaria,64.7110998526161,4836884.0,1.0,10.928049723307288,24.35,5.83,1.98,17.93,14.18,12.15,1.96,19.18,19.03
158,EEA_3142-01-6,uS/cm,2009,2009-01--2009-12,384.667,BG3AR400R074,Bulgaria,64.7110998526161,4836884.0,1.0,10.928049723307288,24.35,5.83,1.98,17.93,14.18,12.15,1.96,19.18,19.03
159,EEA_3121-01-5,Cel,2009,2009-01--2009-12,13.8,BG3AR400R074,Bulgaria,64.7110998526161,4836884.0,1.0,10.928049723307288,24.35,5.83,1.98,17.93,14.18,12.15,1.96,19.18,19.03
160,EEA_3131-01-9,%,2009,2009-01--2009-12,104.05,BG3AR100R006,Bulgaria,64.7110998526161,4836884.0,5.0,10.928049723307288,24.35,5.83,1.98,17.93,14.18,12.15,1.96,19.18,19.03
161,EEA_3131-01-9,%,2009,2009-01--2009-12,99.95,BG4ME100R113,Bulgaria,64.7110998526161,4836884.0,1.0,10.928049723307288,24.35,5.83,1.98,17.93,14.18,12.15,1.96,19.18,19.03
162,EEA_3133-01-5,mg{O2}/L,2009,2009-01--2009-12,2.595,BG4ST300R073,Bulgaria,64.7110998526161,4836884.0,0.0,10.928049723307288,24.35,5.83,1.98,17.93,14.18,12.15,1.96,19.18,19.03
163,EEA_3133-03-7,mg{O2}/L,2009,2009-01--2009-12,34.725,BG4ST600R1036,Bulgaria,64.7110998526161,4836884.0,4.0,10.928049723307288,24.35,5.83,1.98,17.93,14.18,12.15,1.96,19.18,19.03
164,EEA_3161-01-1,mg{N}/L,2009,2009-01--2009-12,1.965,BG4ST600R1036,Bulgaria,64.7110998526161,4836884.0,4.0,10.928049723307288,24.35,5.83,1.98,17.93,14.18,12.15,1.96,19.18,19.03
165,EEA_3133-02-6,mg{O2}/L,2012,2012-01--2012-12,1.3075,LT140101603,Lithuania,44.7230757742448,1538269.0,0.0,11.09062194824219,40.4,8.65,2.75,44.05,10.05,10.15,0.0,0.0,22.92
166,EEA_3152-01-0,[pH],2009,2009-01--2009-12,7.68,BG3AR500R020,Bulgaria,64.7110998526161,4836884.0,65.0,10.928049723307288,24.35,5.83,1.98,17.93,14.18,12.15,1.96,19.18,19.03
167,CAS_14798-03-9,mg{NH4}/L,2009,2009-01--2009-12,0.114632,BG3AR700R029,Bulgaria,64.7110998526161,4836884.0,1.0,10.928049723307288,24.35,5.83,1.98,17.93,14.18,12.15,1.96,19.18,19.03
168,CAS_14265-44-2,mg{P}/L,2009,2009-01--2009-12,0.092,BG3AR400R074,Bulgaria,64.7110998526161,4836884.0,1.0,10.928049723307288,24.35,5.83,1.98,17.93,14.18,12.15,1.96,19.18,19.03
169,EEA_3131-01-9,%,2009,2009-01--2009-12,100.6,BG3AR400R074,Bulgaria,64.7110998526161,4836884.0,1.0,10.928049723307288,24.35,5.83,1.98,17.93,14.18,12.15,1.96,19.18,19.03
170,CAS_14265-44-2,mg{P}/L,2009,2009-01--2009-12,0.207,BG4ME100R113,Bulgaria,64.7110998526161,4836884.0,1.0,10.928049723307288,24.35,5.83,1.98,17.93,14.18,12.15,1.96,19.18,19.03
171,EEA_3121-01-5,Cel,2009,2009-01--2009-12,12.544,BG4ME100R113,Bulgaria,64.7110998526161,4836884.0,1.0,10.928049723307288,24.35,5.83,1.98,17.93,14.18,12.15,1.96,19.18,19.03
172,EEA_3133-06-0,mg{C}/L,2009,2009-01--2009-12,3.508,BG4ME100R113,Bulgaria,64.7110998526161,4836884.0,1.0,10.928049723307288,24.35,5.83,1.98,17.93,14.18,12.15,1.96,19.18,19.03
173,CAS_14797-65-0,mg{NO2}/L,2009,2009-01--2009-12,0.0578072,BG4ST700R017,Bulgaria,64.7110998526161,4836884.0,2.0,10.928049723307288,24.35,5.83,1.98,17.93,14.18,12.15,1.96,19.18,19.03
174,CAS_14797-55-8,mg{NO3}/L,2009,2009-01--2009-12,34.07125448,FRHR205,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
175,EEA_3164-08-7,{massRatio},2009,2009-01--2009-12,542.822,FRHR205,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
176,EEA_3164-01-0,ug/L,2009,2009-01--2009-12,9.54375,FRHR202B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
177,EEA_3133-03-7,mg{O2}/L,2009,2009-01--2009-12,12.6333,FRHR232B,France,122.299437237519,71176346.0,3.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
178,EEA_3164-01-0,ug/L,2009,2009-01--2009-12,5.9625,FRHR232B,France,122.299437237519,71176346.0,3.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
179,EEA_3161-01-1,mg{N}/L,2009,2009-01--2009-12,2.33583,FRHR232B,France,122.299437237519,71176346.0,3.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
180,EEA_3161-05-5,mg{N}/L,2009,2009-01--2009-12,8.628919999999999,FRHR232B,France,122.299437237519,71176346.0,3.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
181,EEA_3164-01-0,ug/L,2009,2009-01--2009-12,1.5,FRHR233,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
182,EEA_3121-01-5,Cel,2009,2009-01--2009-12,11.4917,FRHR264A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
183,EEA_3161-05-5,mg{N}/L,2009,2009-01--2009-12,5.78869,FRHR233,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
184,EEA_3133-01-5,mg{O2}/L,2009,2009-01--2009-12,1.8588900000000002,FRHR230C,France,122.299437237519,71176346.0,3.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
185,CAS_330-54-1,ug/L,2016,2015-10-01--2016-09-30,0.05,ES060MSBT060-047,Spain,93.6771974435832,50941692.0,4.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
186,CAS_959-98-8,ug/L,2016,2015-10-01--2016-09-30,0.01,ES060MSBT060-047,Spain,93.6771974435832,50941692.0,4.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
187,CAS_33213-65-9,ug/L,2016,2015-10-01--2016-09-30,0.01,ES060MSBT060-047,Spain,93.6771974435832,50941692.0,4.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
188,CAS_14798-03-9,mg{NH4}/L,2009,2009-01--2009-12,0.03864,BG4ST700R017,Bulgaria,64.7110998526161,4836884.0,2.0,10.928049723307288,24.35,5.83,1.98,17.93,14.18,12.15,1.96,19.18,19.03
189,EEA_3133-03-7,mg{O2}/L,2009,2009-01--2009-12,10.0,BG4ST300R073,Bulgaria,64.7110998526161,4836884.0,0.0,10.928049723307288,24.35,5.83,1.98,17.93,14.18,12.15,1.96,19.18,19.03
190,EEA_3142-01-6,uS/cm,2009,2009-01--2009-12,312.75,BG4ST600R1036,Bulgaria,64.7110998526161,4836884.0,4.0,10.928049723307288,24.35,5.83,1.98,17.93,14.18,12.15,1.96,19.18,19.03
191,EEA_3152-01-0,[pH],2009,2009-01--2009-12,7.715,BG4ST600R1036,Bulgaria,64.7110998526161,4836884.0,4.0,10.928049723307288,24.35,5.83,1.98,17.93,14.18,12.15,1.96,19.18,19.03
192,EEA_3131-01-9,%,2009,2009-01--2009-12,74.0,BG4ST700R021,Bulgaria,64.7110998526161,4836884.0,2.0,10.928049723307288,24.35,5.83,1.98,17.93,14.18,12.15,1.96,19.18,19.03
193,EEA_3142-01-6,uS/cm,2009,2009-01--2009-12,377.875,BG4ST400R1072,Bulgaria,64.7110998526161,4836884.0,0.0,10.928049723307288,24.35,5.83,1.98,17.93,14.18,12.15,1.96,19.18,19.03
194,EEA_3152-01-0,[pH],2009,2009-01--2009-12,7.769,BG4ST400R1072,Bulgaria,64.7110998526161,4836884.0,0.0,10.928049723307288,24.35,5.83,1.98,17.93,14.18,12.15,1.96,19.18,19.03
195,EEA_3133-01-5,mg{O2}/L,2009,2009-01--2009-12,1.3,BG4ST800R016,Bulgaria,64.7110998526161,4836884.0,1.0,10.928049723307288,24.35,5.83,1.98,17.93,14.18,12.15,1.96,19.18,19.03
196,EEA_3161-05-5,mg{N}/L,2009,2009-01--2009-12,0.2855,FI24_011_Y02,Finland,18.1485472672831,2147000.0,2.0,0.0,35.88,9.24,1.7,13.13,37.83,1.45,0.0,0.0,28.12
197,EEA_3133-06-0,mg{C}/L,2009,2009-01--2009-12,11.1632,FI24_011_Y02,Finland,18.1485472672831,2147000.0,2.0,0.0,35.88,9.24,1.7,13.13,37.83,1.45,0.0,0.0,28.12
198,CAS_7723-14-0,mg{P}/L,2009,2009-01--2009-12,0.107,FI21_011_Y01,Finland,18.1485472672831,2147000.0,33.0,0.0,35.88,9.24,1.7,13.13,37.83,1.45,0.0,0.0,28.12
199,CAS_15307-86-5,ug/L,2010,2010-01-25--2010-12-13,0.02,CZHSL_2050,Czech Republic,137.657705257705,6063076.0,6.0,11.092558966742619,62.3,2.4,8.4,14.899999999999995,9.1,2.2,0.0,0.0,25.5
200,CAS_15307-86-5,ug/L,2010,2010-01-06--2010-12-08,0.19283,CZBER_0350,Czech Republic,137.657705257705,6063076.0,5.0,11.092558966742619,62.3,2.4,8.4,14.899999999999995,9.1,2.2,0.0,0.0,25.5
201,CAS_14797-65-0,mg{NO2}/L,2008,2008-01--2008-12,0.0361295,UKSC010092,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
202,EEA_3161-05-5,mg{N}/L,2009,2009-01--2009-12,2.88868,FRGR0362,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
203,CAS_14798-03-9,mg{NH4}/L,2009,2009-01--2009-12,0.6491520000000001,BG4ST400R1072,Bulgaria,64.7110998526161,4836884.0,0.0,10.928049723307288,24.35,5.83,1.98,17.93,14.18,12.15,1.96,19.18,19.03
204,CAS_15307-86-5,ug/L,2011,2011-01-26--2011-12-14,0.02,CZOHL_0200,Czech Republic,137.657705257705,6063076.0,0.0,11.092558966742619,62.3,2.4,8.4,14.899999999999995,9.1,2.2,0.0,0.0,25.5
205,CAS_14797-55-8,mg{NO3}/L,2009,2009-01--2009-12,0.9943042,ES080MSPF10-03,Spain,93.6771974435832,50941692.0,1.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
206,CAS_14797-65-0,mg{NO2}/L,2009,2009-01--2009-12,0.00755435,ES080MSPF10-03,Spain,93.6771974435832,50941692.0,1.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
207,EEA_3133-06-0,mg{C}/L,2009,2009-01--2009-12,2.6333,ES080MSPF10-03,Spain,93.6771974435832,50941692.0,1.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
208,EEA_3133-04-8,mg{O2}/L,2012,2012-01--2012-12,14.1167,LT130110105,Lithuania,44.7230757742448,1538269.0,0.0,11.09062194824219,40.4,8.65,2.75,44.05,10.05,10.15,0.0,0.0,22.92
209,EEA_3133-01-5,mg{O2}/L,2009,2009-01--2009-12,2.9,FRGR0418,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
210,EEA_3161-01-1,mg{N}/L,2009,2009-01--2009-12,1.0333299999999999,FRGR0418,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
211,CAS_14265-44-2,mg{P}/L,2009,2009-01--2009-12,0.015364,FRGR0418,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
212,EEA_3121-01-5,Cel,2009,2009-01--2009-12,14.2417,FRGR0418,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
213,EEA_3161-02-2,mg{N}/L,2009,2009-01--2009-12,0.291348,FRGR0418,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
214,CAS_14265-44-2,mg{P}/L,2009,2009-01--2009-12,0.0246096,FRGR0381,France,122.299437237519,71176346.0,1.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
215,EEA_3163-01-7,mg{Si}/L,2009,2009-01--2009-12,23.8866,FRGR0247,France,122.299437237519,71176346.0,2.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
216,CAS_14797-65-0,mg{NO2}/L,2009,2009-01--2009-12,0.023324712525,FRGR0249,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
217,EEA_3164-08-7,{massRatio},2009,2009-01--2009-12,20.0584,FRGR0248,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
218,CAS_14797-65-0,mg{NO2}/L,2009,2009-01--2009-12,0.0341542017,FRGR0248,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
219,EEA_3164-07-6,{massRatio},2009,2009-01--2009-12,26.2757,FRGR0248,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
220,EEA_3131-01-9,%,2009,2009-01--2009-12,82.0917,FRGR0252,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
221,EEA_3161-05-5,mg{N}/L,2009,2009-01--2009-12,0.702224,FRGR0248,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
222,EEA_3131-01-9,%,2009,2009-01--2009-12,77.8667,FRGR0256,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
223,EEA_3163-01-7,mg{Si}/L,2009,2009-01--2009-12,32.6284,FRGR0256,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
224,CAS_7723-14-0,mg{P}/L,2009,2009-01--2009-12,0.055,FRGR0142B,France,122.299437237519,71176346.0,3.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
225,EEA_3133-06-0,mg{C}/L,2009,2009-01--2009-12,0.633333,FRB1R545,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
226,EEA_3133-03-7,mg{O2}/L,2009,2009-01--2009-12,1.8889,ES030MSPF0112010,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
227,EEA_3161-01-1,mg{N}/L,2009,2009-01--2009-12,1.0834,ES030MSPF0112010,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
228,CAS_14265-44-2,mg{P}/L,2009,2009-01--2009-12,0.0033,ES12043,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
229,EEA_3133-03-7,mg{O2}/L,2009,2009-01--2009-12,5.2083,ES030MSPF0522011,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
230,EEA_3161-01-1,mg{N}/L,2009,2009-01--2009-12,0.1667,ES030MSPF0522011,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
231,CAS_14265-44-2,mg{P}/L,2009,2009-01--2009-12,0.0517,ES030MSPF0522011,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
232,CAS_14797-55-8,mg{NO3}/L,2009,2009-01--2009-12,6.266861199999999,ES12113,Spain,93.6771974435832,50941692.0,6.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
233,EEA_31613-01-1,mg{NH3}/L,2009,2009-01--2009-12,0.004134026,ES12113,Spain,93.6771974435832,50941692.0,6.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
234,EEA_3131-01-9,%,2009,2009-01--2009-12,79.7667,ES12113,Spain,93.6771974435832,50941692.0,6.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
235,CAS_14797-55-8,mg{NO3}/L,2009,2009-01--2009-12,32.00189759999999,ES12120,Spain,93.6771974435832,50941692.0,4.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
236,EEA_3164-08-7,{massRatio},2009,2009-01--2009-12,33.7174,FRGR0248,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
237,EEA_3164-07-6,{massRatio},2009,2009-01--2009-12,37.1634,FRGR0248,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
238,CAS_7723-14-0,mg{P}/L,2009,2009-01--2009-12,0.0408333,FRGR0248,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
239,CAS_7723-14-0,mg{P}/L,2009,2009-01--2009-12,0.029166700000000007,FRGR0254,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
240,EEA_3164-01-0,ug/L,2009,2009-01--2009-12,1.5625,FRGR0142B,France,122.299437237519,71176346.0,3.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
241,EEA_3163-01-7,mg{Si}/L,2009,2009-01--2009-12,14.6791,FRGR0142B,France,122.299437237519,71176346.0,3.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
242,EEA_3121-01-5,Cel,2009,2009-01--2009-12,12.6167,FRGR0142B,France,122.299437237519,71176346.0,3.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
243,EEA_3161-05-5,mg{N}/L,2009,2009-01--2009-12,1.0741,FRGR0142B,France,122.299437237519,71176346.0,3.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
244,EEA_31615-01-7,mg{N}/L,2009,2009-01--2009-12,1.8255099999999997,FRGR0143A,France,122.299437237519,71176346.0,5.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
245,CAS_7723-14-0,mg{P}/L,2009,2009-01--2009-12,0.0883333,FRGR0143A,France,122.299437237519,71176346.0,5.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
246,EEA_3133-01-5,mg{O2}/L,2009,2009-01--2009-12,1.81667,FRGR0267,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
247,CAS_14798-03-9,mg{NH4}/L,2009,2009-01--2009-12,0.23875656,FRGR0267,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
248,EEA_3161-03-3,mg{N}/L,2009,2009-01--2009-12,1.17056,FRB1R477,Belgium,377.379590488771,6496961.0,5.0,0.0,14.18,3.1,1.91,40.14,18.38,13.94,0.0,5.84,34.303000000000004
249,CAS_7723-14-0,mg{P}/L,2009,2009-01--2009-12,0.0841667,FRB1R477,Belgium,377.379590488771,6496961.0,5.0,0.0,14.18,3.1,1.91,40.14,18.38,13.94,0.0,5.84,34.303000000000004
250,EEA_3133-01-5,mg{O2}/L,2009,2009-01--2009-12,1.07083,FRHR2A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
251,EEA_3142-01-6,uS/cm,2009,2009-01--2009-12,474.417,FRHR2A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
252,EEA_3161-02-2,mg{N}/L,2009,2009-01--2009-12,5.23959,FRHR2A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
